			
Epoch #	Event	Start Time	Stop Time	Events [0]
141	SLEEP-S3	22:40:05.0	22:40:35.0	-1
142	SLEEP-S3	22:40:35.0	22:41:05.0	-1
143	SLEEP-S3	22:41:05.0	22:41:35.0	-1
144	SLEEP-S3	22:41:35.0	22:42:05.0	-1
145	SLEEP-S3	22:42:05.0	22:42:35.0	-1
146	SLEEP-S3	22:42:35.0	22:43:05.0	-1
147	SLEEP-S3	22:43:05.0	22:43:35.0	-1
148	SLEEP-S3	22:43:35.0	22:44:05.0	-1
149	SLEEP-S3	22:44:05.0	22:44:35.0	-1
150	SLEEP-S3	22:44:35.0	22:45:05.0	-1
151	SLEEP-S3	22:45:05.0	22:45:35.0	-1
152	SLEEP-S3	22:45:35.0	22:46:05.0	-1
153	SLEEP-S3	22:46:05.0	22:46:35.0	-1
154	SLEEP-S3	22:46:35.0	22:47:05.0	-1
155	SLEEP-S3	22:47:05.0	22:47:35.0	-1
156	SLEEP-S3	22:47:35.0	22:48:05.0	-1
157	SLEEP-S3	22:48:05.0	22:48:35.0	-1
158	SLEEP-S3	22:48:35.0	22:49:05.0	-1
159	SLEEP-S3	22:49:05.0	22:49:35.0	-1
160	SLEEP-S3	22:49:35.0	22:50:05.0	-1
161	SLEEP-S3	22:50:05.0	22:50:35.0	-1
162	SLEEP-S3	22:50:35.0	22:51:05.0	-1
163	SLEEP-S3	22:51:05.0	22:51:35.0	-1
164	SLEEP-S3	22:51:35.0	22:52:05.0	-1
165	SLEEP-S3	22:52:05.0	22:52:35.0	-1
166	SLEEP-S3	22:52:35.0	22:53:05.0	-1
167	SLEEP-S3	22:53:05.0	22:53:35.0	-1
168	SLEEP-S3	22:53:35.0	22:54:05.0	-1
169	SLEEP-S3	22:54:05.0	22:54:35.0	-1
170	SLEEP-S3	22:54:35.0	22:55:05.0	-1
171	SLEEP-S3	22:55:05.0	22:55:35.0	-1
172	SLEEP-S3	22:55:35.0	22:56:05.0	-1
173	SLEEP-S3	22:56:05.0	22:56:35.0	-1
174	SLEEP-S3	22:56:35.0	22:57:05.0	-1
175	SLEEP-S3	22:57:05.0	22:57:35.0	-1
176	SLEEP-S3	22:57:35.0	22:58:05.0	-1
177	SLEEP-S3	22:58:05.0	22:58:35.0	-1
178	SLEEP-S3	22:58:35.0	22:59:05.0	-1
179	SLEEP-S3	22:59:05.0	22:59:35.0	-1
180	SLEEP-S3	22:59:35.0	23:00:05.0	-1
181	SLEEP-S3	23:00:05.0	23:00:35.0	-1
182	SLEEP-S3	23:00:35.0	23:01:05.0	-1
183	SLEEP-S3	23:01:05.0	23:01:35.0	-1
184	SLEEP-S3	23:01:35.0	23:02:05.0	-1
185	SLEEP-S3	23:02:05.0	23:02:35.0	-1
186	SLEEP-S3	23:02:35.0	23:03:05.0	-1
187	SLEEP-S3	23:03:05.0	23:03:35.0	-1
188	SLEEP-S3	23:03:35.0	23:04:05.0	-1
189	SLEEP-S3	23:04:05.0	23:04:35.0	-1
190	SLEEP-S3	23:04:35.0	23:05:05.0	-1
191	SLEEP-S3	23:05:05.0	23:05:35.0	-1
192	SLEEP-S3	23:05:35.0	23:06:05.0	-1
193	SLEEP-S3	23:06:05.0	23:06:35.0	-1
194	SLEEP-S3	23:06:35.0	23:07:05.0	-1
195	SLEEP-S2	23:07:05.0	23:07:35.0	-1
196	SLEEP-S2	23:07:35.0	23:08:05.0	-1
197	SLEEP-S2	23:08:05.0	23:08:35.0	-1
198	SLEEP-S2	23:08:35.0	23:09:05.0	-1
199	SLEEP-S2	23:09:05.0	23:09:35.0	-1
200	SLEEP-S2	23:09:35.0	23:10:05.0	-1
201	SLEEP-S2	23:10:05.0	23:10:35.0	-1
202	SLEEP-S2	23:10:35.0	23:11:05.0	-1
203	SLEEP-S2	23:11:05.0	23:11:35.0	-1
204	SLEEP-REM	23:11:35.0	23:12:05.0	-1
205	SLEEP-REM	23:12:05.0	23:12:35.0	-1
206	SLEEP-REM	23:12:35.0	23:13:05.0	-1
207	SLEEP-REM	23:13:05.0	23:13:35.0	-1
208	SLEEP-REM	23:13:35.0	23:14:05.0	-1
209	SLEEP-REM	23:14:05.0	23:14:35.0	-1
210	SLEEP-REM	23:14:35.0	23:15:05.0	-1
211	SLEEP-REM	23:15:05.0	23:15:35.0	-1
212	SLEEP-REM	23:15:35.0	23:16:05.0	-1
213	SLEEP-REM	23:16:05.0	23:16:35.0	-1
214	SLEEP-REM	23:16:35.0	23:17:05.0	-1
215	SLEEP-REM	23:17:05.0	23:17:35.0	-1
216	SLEEP-REM	23:17:35.0	23:18:05.0	-1
217	SLEEP-REM	23:18:05.0	23:18:35.0	-1
218	SLEEP-REM	23:18:35.0	23:19:05.0	-1
219	SLEEP-REM	23:19:05.0	23:19:35.0	-1
220	SLEEP-REM	23:19:35.0	23:20:05.0	-1
221	SLEEP-REM	23:20:05.0	23:20:35.0	-1
222	SLEEP-S1	23:20:35.0	23:21:05.0	-1
223	SLEEP-REM	23:21:05.0	23:21:35.0	-1
224	SLEEP-S2	23:21:35.0	23:22:05.0	-1
225	SLEEP-S2	23:22:05.0	23:22:35.0	-1
226	SLEEP-S2	23:22:35.0	23:23:05.0	-1
227	SLEEP-S2	23:23:05.0	23:23:35.0	-1
228	SLEEP-S2	23:23:35.0	23:24:05.0	-1
229	SLEEP-S2	23:24:05.0	23:24:35.0	-1
230	SLEEP-S2	23:24:35.0	23:25:05.0	-1
231	SLEEP-S2	23:25:05.0	23:25:35.0	-1
232	SLEEP-S2	23:25:35.0	23:26:05.0	-1
233	SLEEP-S2	23:26:05.0	23:26:35.0	-1
234	SLEEP-S2	23:26:35.0	23:27:05.0	-1
235	SLEEP-S2	23:27:05.0	23:27:35.0	-1
236	SLEEP-S2	23:27:35.0	23:28:05.0	-1
237	SLEEP-S2	23:28:05.0	23:28:35.0	-1
238	SLEEP-S2	23:28:35.0	23:29:05.0	-1
239	SLEEP-S2	23:29:05.0	23:29:35.0	-1
240	SLEEP-S2	23:29:35.0	23:30:05.0	-1
241	SLEEP-S3	23:30:05.0	23:30:35.0	-1
242	SLEEP-S3	23:30:35.0	23:31:05.0	-1
243	SLEEP-S3	23:31:05.0	23:31:35.0	-1
244	SLEEP-S3	23:31:35.0	23:32:05.0	-1
245	SLEEP-S3	23:32:05.0	23:32:35.0	-1
246	SLEEP-S2	23:32:35.0	23:33:05.0	-1
247	SLEEP-S2	23:33:05.0	23:33:35.0	-1
248	SLEEP-S2	23:33:35.0	23:34:05.0	-1
249	SLEEP-S3	23:34:05.0	23:34:35.0	-1
250	SLEEP-S3	23:34:35.0	23:35:05.0	-1
251	SLEEP-S3	23:35:05.0	23:35:35.0	-1
252	SLEEP-S3	23:35:35.0	23:36:05.0	-1
253	SLEEP-S3	23:36:05.0	23:36:35.0	-1
254	SLEEP-S3	23:36:35.0	23:37:05.0	-1
255	SLEEP-S3	23:37:05.0	23:37:35.0	-1
256	SLEEP-S3	23:37:35.0	23:38:05.0	-1
257	SLEEP-S3	23:38:05.0	23:38:35.0	-1
258	SLEEP-S3	23:38:35.0	23:39:05.0	-1
259	SLEEP-S3	23:39:05.0	23:39:35.0	-1
260	SLEEP-S3	23:39:35.0	23:40:05.0	-1
261	SLEEP-S3	23:40:05.0	23:40:35.0	-1
262	SLEEP-S3	23:40:35.0	23:41:05.0	-1
263	SLEEP-S3	23:41:05.0	23:41:35.0	-1
264	SLEEP-S3	23:41:35.0	23:42:05.0	-1
265	SLEEP-S3	23:42:05.0	23:42:35.0	-1
266	SLEEP-S3	23:42:35.0	23:43:05.0	-1
267	SLEEP-S3	23:43:05.0	23:43:35.0	-1
268	SLEEP-S3	23:43:35.0	23:44:05.0	-1
269	SLEEP-S3	23:44:05.0	23:44:35.0	-1
270	SLEEP-S3	23:44:35.0	23:45:05.0	-1
271	SLEEP-S3	23:45:05.0	23:45:35.0	-1
272	SLEEP-S3	23:45:35.0	23:46:05.0	-1
273	SLEEP-S3	23:46:05.0	23:46:35.0	-1
274	SLEEP-S3	23:46:35.0	23:47:05.0	-1
275	SLEEP-S3	23:47:05.0	23:47:35.0	-1
276	SLEEP-S3	23:47:35.0	23:48:05.0	-1
277	SLEEP-S2	23:48:05.0	23:48:35.0	-1
278	SLEEP-S1	23:48:35.0	23:49:05.0	-1
279	SLEEP-S2	23:49:05.0	23:49:35.0	-1
280	SLEEP-S2	23:49:35.0	23:50:05.0	-1
281	SLEEP-S2	23:50:05.0	23:50:35.0	-1
282	SLEEP-S1	23:50:35.0	23:51:05.0	-1
283	SLEEP-S2	23:51:05.0	23:51:35.0	-1
284	SLEEP-S2	23:51:35.0	23:52:05.0	-1
285	SLEEP-S2	23:52:05.0	23:52:35.0	-1
286	SLEEP-S2	23:52:35.0	23:53:05.0	-1
287	SLEEP-S2	23:53:05.0	23:53:35.0	-1
288	SLEEP-S2	23:53:35.0	23:54:05.0	-1
289	SLEEP-S2	23:54:05.0	23:54:35.0	-1
290	SLEEP-S3	23:54:35.0	23:55:05.0	-1
291	SLEEP-S3	23:55:05.0	23:55:35.0	-1
292	SLEEP-S3	23:55:35.0	23:56:05.0	-1
293	SLEEP-S3	23:56:05.0	23:56:35.0	-1
294	SLEEP-S3	23:56:35.0	23:57:05.0	-1
295	SLEEP-S3	23:57:05.0	23:57:35.0	-1
296	SLEEP-S3	23:57:35.0	23:58:05.0	-1
297	SLEEP-S3	23:58:05.0	23:58:35.0	-1
298	SLEEP-S3	23:58:35.0	23:59:05.0	-1
299	SLEEP-S3	23:59:05.0	23:59:35.0	-1
300	SLEEP-S3	23:59:35.0	00:00:05.0	-1
301	SLEEP-S3	00:00:05.0	00:00:35.0	-1
302	SLEEP-S3	00:00:35.0	00:01:05.0	-1
303	SLEEP-S3	00:01:05.0	00:01:35.0	-1
304	SLEEP-S3	00:01:35.0	00:02:05.0	-1
305	SLEEP-S3	00:02:05.0	00:02:35.0	-1
306	SLEEP-S3	00:02:35.0	00:03:05.0	-1
307	SLEEP-S3	00:03:05.0	00:03:35.0	-1
308	SLEEP-S3	00:03:35.0	00:04:05.0	-1
309	SLEEP-S3	00:04:05.0	00:04:35.0	-1
310	SLEEP-S3	00:04:35.0	00:05:05.0	-1
311	SLEEP-S3	00:05:05.0	00:05:35.0	-1
312	SLEEP-S3	00:05:35.0	00:06:05.0	-1
313	SLEEP-S3	00:06:05.0	00:06:35.0	-1
314	SLEEP-S3	00:06:35.0	00:07:05.0	-1
315	SLEEP-S3	00:07:05.0	00:07:35.0	-1
316	SLEEP-S3	00:07:35.0	00:08:05.0	-1
317	SLEEP-S3	00:08:05.0	00:08:35.0	-1
318	SLEEP-S3	00:08:35.0	00:09:05.0	-1
319	SLEEP-S3	00:09:05.0	00:09:35.0	-1
320	SLEEP-S3	00:09:35.0	00:10:05.0	-1
321	SLEEP-S3	00:10:05.0	00:10:35.0	-1
322	SLEEP-S3	00:10:35.0	00:11:05.0	-1
323	SLEEP-S3	00:11:05.0	00:11:35.0	-1
324	SLEEP-S3	00:11:35.0	00:12:05.0	-1
325	SLEEP-S3	00:12:05.0	00:12:35.0	-1
326	SLEEP-S3	00:12:35.0	00:13:05.0	-1
327	SLEEP-S3	00:13:05.0	00:13:35.0	-1
328	SLEEP-S3	00:13:35.0	00:14:05.0	-1
329	SLEEP-S1	00:14:05.0	00:14:35.0	-1
330	SLEEP-S1	00:14:35.0	00:15:05.0	-1
331	SLEEP-S2	00:15:05.0	00:15:35.0	-1
332	SLEEP-S2	00:15:35.0	00:16:05.0	-1
333	SLEEP-S2	00:16:05.0	00:16:35.0	-1
334	SLEEP-S2	00:16:35.0	00:17:05.0	-1
335	SLEEP-S2	00:17:05.0	00:17:35.0	-1
336	SLEEP-S2	00:17:35.0	00:18:05.0	-1
337	SLEEP-S3	00:18:05.0	00:18:35.0	-1
338	SLEEP-S3	00:18:35.0	00:19:05.0	-1
339	SLEEP-S3	00:19:05.0	00:19:35.0	-1
340	SLEEP-S3	00:19:35.0	00:20:05.0	-1
341	SLEEP-S3	00:20:05.0	00:20:35.0	-1
342	SLEEP-S3	00:20:35.0	00:21:05.0	-1
343	SLEEP-S3	00:21:05.0	00:21:35.0	-1
344	SLEEP-S3	00:21:35.0	00:22:05.0	-1
345	SLEEP-S3	00:22:05.0	00:22:35.0	-1
346	SLEEP-S3	00:22:35.0	00:23:05.0	-1
347	SLEEP-S3	00:23:05.0	00:23:35.0	-1
348	SLEEP-S2	00:23:35.0	00:24:05.0	-1
349	SLEEP-S2	00:24:05.0	00:24:35.0	-1
350	SLEEP-S2	00:24:35.0	00:25:05.0	-1
351	SLEEP-S2	00:25:05.0	00:25:35.0	-1
352	SLEEP-S2	00:25:35.0	00:26:05.0	-1
353	SLEEP-S2	00:26:05.0	00:26:35.0	-1
354	SLEEP-REM	00:26:35.0	00:27:05.0	-1
355	SLEEP-REM	00:27:05.0	00:27:35.0	-1
356	SLEEP-REM	00:27:35.0	00:28:05.0	-1
357	SLEEP-REM	00:28:05.0	00:28:35.0	-1
358	SLEEP-REM	00:28:35.0	00:29:05.0	-1
359	SLEEP-REM	00:29:05.0	00:29:35.0	-1
360	SLEEP-REM	00:29:35.0	00:30:05.0	-1
361	SLEEP-REM	00:30:05.0	00:30:35.0	-1
362	SLEEP-REM	00:30:35.0	00:31:05.0	-1
363	SLEEP-REM	00:31:05.0	00:31:35.0	-1
364	SLEEP-REM	00:31:35.0	00:32:05.0	-1
365	SLEEP-REM	00:32:05.0	00:32:35.0	-1
366	SLEEP-REM	00:32:35.0	00:33:05.0	-1
367	SLEEP-REM	00:33:05.0	00:33:35.0	-1
368	SLEEP-REM	00:33:35.0	00:34:05.0	-1
369	SLEEP-REM	00:34:05.0	00:34:35.0	-1
370	SLEEP-REM	00:34:35.0	00:35:05.0	-1
371	SLEEP-REM	00:35:05.0	00:35:35.0	-1
372	SLEEP-REM	00:35:35.0	00:36:05.0	-1
373	SLEEP-REM	00:36:05.0	00:36:35.0	-1
374	SLEEP-REM	00:36:35.0	00:37:05.0	-1
375	SLEEP-REM	00:37:05.0	00:37:35.0	-1
376	SLEEP-REM	00:37:35.0	00:38:05.0	-1
377	SLEEP-REM	00:38:05.0	00:38:35.0	-1
378	SLEEP-REM	00:38:35.0	00:39:05.0	-1
379	SLEEP-REM	00:39:05.0	00:39:35.0	-1
380	SLEEP-REM	00:39:35.0	00:40:05.0	-1
381	SLEEP-S1	00:40:05.0	00:40:35.0	-1
382	SLEEP-REM	00:40:35.0	00:41:05.0	-1
383	SLEEP-REM	00:41:05.0	00:41:35.0	-1
384	SLEEP-REM	00:41:35.0	00:42:05.0	-1
385	SLEEP-REM	00:42:05.0	00:42:35.0	-1
386	SLEEP-REM	00:42:35.0	00:43:05.0	-1
387	SLEEP-REM	00:43:05.0	00:43:35.0	-1
388	SLEEP-REM	00:43:35.0	00:44:05.0	-1
389	SLEEP-REM	00:44:05.0	00:44:35.0	-1
390	SLEEP-REM	00:44:35.0	00:45:05.0	-1
391	SLEEP-REM	00:45:05.0	00:45:35.0	-1
392	SLEEP-REM	00:45:35.0	00:46:05.0	-1
393	SLEEP-REM	00:46:05.0	00:46:35.0	-1
394	SLEEP-REM	00:46:35.0	00:47:05.0	-1
395	SLEEP-REM	00:47:05.0	00:47:35.0	-1
396	SLEEP-REM	00:47:35.0	00:48:05.0	-1
397	SLEEP-REM	00:48:05.0	00:48:35.0	-1
398	SLEEP-REM	00:48:35.0	00:49:05.0	-1
399	SLEEP-REM	00:49:05.0	00:49:35.0	-1
400	SLEEP-REM	00:49:35.0	00:50:05.0	-1
401	SLEEP-REM	00:50:05.0	00:50:35.0	-1
402	SLEEP-REM	00:50:35.0	00:51:05.0	-1
403	SLEEP-REM	00:51:05.0	00:51:35.0	-1
404	SLEEP-REM	00:51:35.0	00:52:05.0	-1
405	SLEEP-REM	00:52:05.0	00:52:35.0	-1
406	SLEEP-S1	00:52:35.0	00:53:05.0	-1
407	SLEEP-S2	00:53:05.0	00:53:35.0	-1
408	SLEEP-S2	00:53:35.0	00:54:05.0	-1
409	SLEEP-S2	00:54:05.0	00:54:35.0	-1
410	SLEEP-S2	00:54:35.0	00:55:05.0	-1
411	SLEEP-S2	00:55:05.0	00:55:35.0	-1
412	SLEEP-S2	00:55:35.0	00:56:05.0	-1
413	SLEEP-S2	00:56:05.0	00:56:35.0	-1
414	SLEEP-S2	00:56:35.0	00:57:05.0	-1
415	SLEEP-REM	00:57:05.0	00:57:35.0	-1
416	SLEEP-REM	00:57:35.0	00:58:05.0	-1
417	SLEEP-REM	00:58:05.0	00:58:35.0	-1
418	SLEEP-REM	00:58:35.0	00:59:05.0	-1
419	SLEEP-REM	00:59:05.0	00:59:35.0	-1
420	SLEEP-REM	00:59:35.0	01:00:05.0	-1
421	SLEEP-S1	01:00:05.0	01:00:35.0	-1
422	SLEEP-S1	01:00:35.0	01:01:05.0	-1
423	SLEEP-REM	01:01:05.0	01:01:35.0	-1
424	SLEEP-REM	01:01:35.0	01:02:05.0	-1
425	SLEEP-REM	01:02:05.0	01:02:35.0	-1
426	SLEEP-REM	01:02:35.0	01:03:05.0	-1
427	SLEEP-REM	01:03:05.0	01:03:35.0	-1
428	SLEEP-REM	01:03:35.0	01:04:05.0	-1
429	SLEEP-REM	01:04:05.0	01:04:35.0	-1
430	SLEEP-REM	01:04:35.0	01:05:05.0	-1
431	SLEEP-REM	01:05:05.0	01:05:35.0	-1
432	SLEEP-REM	01:05:35.0	01:06:05.0	-1
433	SLEEP-REM	01:06:05.0	01:06:35.0	-1
434	SLEEP-REM	01:06:35.0	01:07:05.0	-1
435	SLEEP-REM	01:07:05.0	01:07:35.0	-1
436	SLEEP-S2	01:07:35.0	01:08:05.0	-1
437	SLEEP-S2	01:08:05.0	01:08:35.0	-1
438	SLEEP-REM	01:08:35.0	01:09:05.0	-1
439	SLEEP-REM	01:09:05.0	01:09:35.0	-1
440	SLEEP-REM	01:09:35.0	01:10:05.0	-1
441	SLEEP-REM	01:10:05.0	01:10:35.0	-1
442	SLEEP-S1	01:10:35.0	01:11:05.0	-1
443	SLEEP-S1	01:11:05.0	01:11:35.0	-1
444	SLEEP-S2	01:11:35.0	01:12:05.0	-1
445	SLEEP-S2	01:12:05.0	01:12:35.0	-1
446	SLEEP-S2	01:12:35.0	01:13:05.0	-1
447	SLEEP-S2	01:13:05.0	01:13:35.0	-1
448	SLEEP-S2	01:13:35.0	01:14:05.0	-1
449	SLEEP-S2	01:14:05.0	01:14:35.0	-1
450	SLEEP-S2	01:14:35.0	01:15:05.0	-1
451	SLEEP-S2	01:15:05.0	01:15:35.0	-1
452	SLEEP-S2	01:15:35.0	01:16:05.0	-1
453	SLEEP-S2	01:16:05.0	01:16:35.0	-1
454	SLEEP-S2	01:16:35.0	01:17:05.0	-1
455	SLEEP-S2	01:17:05.0	01:17:35.0	-1
456	SLEEP-S2	01:17:35.0	01:18:05.0	-1
457	SLEEP-S2	01:18:05.0	01:18:35.0	-1
458	SLEEP-S2	01:18:35.0	01:19:05.0	-1
459	SLEEP-S2	01:19:05.0	01:19:35.0	-1
460	SLEEP-S3	01:19:35.0	01:20:05.0	-1
461	SLEEP-S3	01:20:05.0	01:20:35.0	-1
462	SLEEP-S3	01:20:35.0	01:21:05.0	-1
463	SLEEP-S3	01:21:05.0	01:21:35.0	-1
464	SLEEP-S3	01:21:35.0	01:22:05.0	-1
